Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes
2015-11-08 15:25:49,"Free Workout","Upright Row (Dumbbell)",3,45,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Incline Press",1,65,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Incline Press",2,75,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Incline Press",3,75,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Reverse Grip Lat Pulldown",1,145,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Reverse Grip Lat Pulldown",2,145,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Reverse Grip Lat Pulldown",3,145,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Reverse Grip Lat Pulldown",4,145,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Bicep Curl (Barbell)",1,50,12,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Bicep Curl (Barbell)",2,50,12,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Bicep Curl (Barbell)",3,50,12,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Lateral Raise (Custom)",1,25,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Lateral Raise (Custom)",2,25,10,0,0,"",""
2015-11-08 15:25:49,"Free Workout","Lateral Raise (Custom)",3,25,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Dumbbell)",1,135,12,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Dumbbell)",2,135,12,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Barbell)",1,225,6,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Barbell)",2,225,6,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Barbell)",3,275,6,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Squat (Barbell)",4,305,6,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Leg Extension (Custom)",1,170,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Leg Extension (Custom)",2,170,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Leg Extension (Custom)",3,170,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Inverse Leg Curl",1,165,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Inverse Leg Curl",2,165,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Inverse Leg Curl",3,150,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Body Weight Lunges",1,0,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Body Weight Lunges",2,0,10,0,0,"",""
2015-11-09 19:32:31,"Free Workout","Body Weight Lunges",3,0,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bench Press (Dumbbell)",1,55,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bench Press (Dumbbell)",2,55,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bench Press (Dumbbell)",3,55,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Lat Pulldown (Custom)",1,145,12,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Lat Pulldown (Custom)",2,145,12,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Lat Pulldown (Custom)",3,130,12,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Upright Row",1,130,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Upright Row",2,125,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Upright Row",3,125,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Overhead Press (Dumbbell)",1,45,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Overhead Press (Dumbbell)",2,35,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Overhead Press (Dumbbell)",3,35,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Pectoral Fly (Custom)",1,160,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Pectoral Fly (Custom)",2,160,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Pectoral Fly (Custom)",3,160,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Triceps Extension",1,62.5,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Triceps Extension",2,62.5,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Triceps Extension",3,52.5,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bicep Curl (Machine)",1,52.5,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bicep Curl (Machine)",2,42.5,10,0,0,"",""
2015-11-10 19:52:54,"Free Workout","Bicep Curl (Machine)",3,37.5,10,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Leg Press (Custom)",1,360,12,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Leg Press (Custom)",2,450,12,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Leg Press (Custom)",3,450,12,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Hammer Curl (Custom)",1,45,10,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Hammer Curl (Custom)",2,45,10,0,0,"",""
2015-11-12 18:58:18,"Free Workout","Hammer Curl (Custom)",3,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Lat Pulldown (Custom)",1,130,12,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Lat Pulldown (Custom)",2,130,12,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Lat Pulldown (Custom)",3,130,12,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bench Press (Barbell)",1,135,8,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bench Press (Barbell)",2,185,8,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bench Press (Barbell)",3,205,6,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Upright Row (Dumbbell)",1,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Upright Row (Dumbbell)",2,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Upright Row (Dumbbell)",3,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Incline Press",1,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Incline Press",2,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Incline Press",3,45,10,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bicep Curl (Barbell)",1,50,12,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bicep Curl (Barbell)",2,50,12,0,0,"",""
2015-11-16 10:00:28,"Free Workout","Bicep Curl (Barbell)",3,50,12,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Squat (Dumbbell)",1,135,12,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Squat (Dumbbell)",2,135,12,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Squat (Barbell)",1,135,6,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Squat (Barbell)",2,225,6,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Squat (Barbell)",3,225,6,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Leg Extension (Custom)",1,170,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Leg Extension (Custom)",2,170,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Leg Extension (Custom)",3,170,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Inverse Leg Curl",1,165,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Inverse Leg Curl",2,165,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Inverse Leg Curl",3,150,10,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Crunch",1,150,12,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Crunch",2,150,12,0,0,"",""
2015-11-17 20:59:27,"Free Workout","Crunch",3,190,12,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Squat (Dumbbell)",1,135,12,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Squat (Dumbbell)",2,135,12,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Squat (Barbell)",1,225,6,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Squat (Barbell)",2,225,6,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Squat (Barbell)",3,225,6,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Leg Extension (Custom)",1,170,10,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Leg Extension (Custom)",2,170,10,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Leg Extension (Custom)",3,170,10,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Inverse Leg Curl",1,165,10,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Inverse Leg Curl",2,165,10,0,0,"",""
2015-11-30 19:45:05,"Free Workout","Inverse Leg Curl",3,150,10,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Squat (Bodyweight)",1,0,12,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Squat (Bodyweight)",2,0,12,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Squat (Barbell)",1,225,5,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Squat (Barbell)",2,225,5,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Squat (Barbell)",3,225,5,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Romanian Deadlift (Barbell)",1,135,10,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Romanian Deadlift (Barbell)",2,225,5,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Romanian Deadlift (Barbell)",3,225,1,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Leg Extension (Custom)",1,170,10,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Leg Extension (Custom)",2,170,10,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Leg Extension (Custom)",3,170,10,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Crunch",1,150,12,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Crunch",2,150,12,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Crunch",3,190,12,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Calf Raises",1,145,8,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Calf Raises",2,145,8,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Calf Raises",3,145,8,0,0,"",""
2016-02-08 09:10:45,"Lower 1","Calf Raises",4,145,8,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bench Press (Barbell)",1,135,5,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bench Press (Barbell)",2,155,5,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bench Press (Barbell)",3,155,5,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bench Press (Barbell)",4,185,5,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bench Press (Barbell)",5,185,5,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Upright Row (Dumbbell)",1,40,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Upright Row (Dumbbell)",2,40,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Upright Row (Dumbbell)",3,40,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Overhead Press (Dumbbell)",1,40,8,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Overhead Press (Dumbbell)",2,40,8,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Overhead Press (Dumbbell)",3,40,8,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Overhead Press (Dumbbell)",4,40,8,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lat Pulldown (Custom)",1,115,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lat Pulldown (Custom)",2,130,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lat Pulldown (Custom)",3,130,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lateral Raise (Custom)",1,25,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lateral Raise (Custom)",2,25,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Lateral Raise (Custom)",3,25,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Triceps Extension",1,52.5,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Triceps Extension",2,57.5,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Triceps Extension",3,57.5,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bicep Curl (Dumbbell)",1,35,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bicep Curl (Dumbbell)",2,35,10,0,0,"",""
2016-02-08 23:17:40,"Upper 1","Bicep Curl (Dumbbell)",3,35,10,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Leg Press (Custom)",1,360,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Leg Press (Custom)",2,450,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Leg Press (Custom)",3,450,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Leg Press (Custom)",4,450,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Rack Pulls",1,135,5,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Rack Pulls",2,225,5,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Rack Pulls",3,225,5,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Rack Pulls",4,225,5,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Lunge (Dumbbell)",1,35,8,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Lunge (Dumbbell)",2,35,8,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Lunge (Dumbbell)",3,35,8,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Inverse Leg Curl",1,125,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Inverse Leg Curl",2,145,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Inverse Leg Curl",3,145,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Calf Raises",1,145,10,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Calf Raises",2,145,10,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Calf Raises",3,145,10,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Crunch",1,150,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Crunch",2,150,12,0,0,"",""
2016-02-11 08:17:11,"Lower 2","Crunch",3,190,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Incline Press",1,45,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Incline Press",2,60,8,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Incline Press",3,55,8,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Reverse Grip Lat Pulldown",1,130,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Reverse Grip Lat Pulldown",2,130,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Reverse Grip Lat Pulldown",3,130,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Seated Row (Custom)",1,57.5,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Seated Row (Custom)",2,57.5,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Seated Row (Custom)",3,57.5,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Pectoral Fly (Custom)",1,160,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Pectoral Fly (Custom)",2,160,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Pectoral Fly (Custom)",3,160,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Shoulder Raise Complex",1,20,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Shoulder Raise Complex",2,20,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Shoulder Raise Complex",3,20,10,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Triceps Extension",1,42.5,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Triceps Extension",2,42.5,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Triceps Extension",3,42.5,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Bicep Curl (Dumbbell)",1,30,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Bicep Curl (Dumbbell)",2,30,12,0,0,"",""
2016-02-12 08:49:06,"Upper 2","Bicep Curl (Dumbbell)",3,30,12,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bench Press (Barbell)",1,135,5,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bench Press (Barbell)",2,155,5,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bench Press (Barbell)",3,185,5,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bench Press (Barbell)",4,185,5,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bench Press (Barbell)",5,185,5,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Upright Row (Dumbbell)",1,40,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Upright Row (Dumbbell)",2,40,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Upright Row (Dumbbell)",3,40,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Overhead Press (Dumbbell)",1,40,8,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Overhead Press (Dumbbell)",2,40,8,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Overhead Press (Dumbbell)",3,40,8,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Overhead Press (Dumbbell)",4,40,8,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lat Pulldown (Custom)",1,130,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lat Pulldown (Custom)",2,130,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lat Pulldown (Custom)",3,130,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lateral Raise (Custom)",1,20,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lateral Raise (Custom)",2,20,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Lateral Raise (Custom)",3,20,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Triceps Extension",1,42.5,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Triceps Extension",2,52.5,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Triceps Extension",3,52.5,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bicep Curl (Dumbbell)",1,35,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bicep Curl (Dumbbell)",2,35,10,0,0,"",""
2016-02-14 13:36:40,"Upper 1","Bicep Curl (Dumbbell)",3,35,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Bodyweight)",1,0,12,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Bodyweight)",2,0,12,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Barbell)",1,135,5,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Barbell)",2,225,5,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Barbell)",3,275,5,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Squat (Barbell)",4,225,5,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Romanian Deadlift (Barbell)",1,225,8,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Romanian Deadlift (Barbell)",2,225,8,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Romanian Deadlift (Barbell)",3,225,1,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Bulgarian Split Squat (Custom)",1,0,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Bulgarian Split Squat (Custom)",2,0,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Bulgarian Split Squat (Custom)",3,0,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Leg Extension (Custom)",1,170,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Leg Extension (Custom)",2,170,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Leg Extension (Custom)",3,170,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Calf Raises",1,145,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Calf Raises",2,145,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Calf Raises",3,145,10,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Crunch",1,150,12,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Crunch",2,150,12,0,0,"",""
2016-02-15 08:06:59,"Lower 1","Crunch",3,190,12,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Incline Press",1,45,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Incline Press",2,55,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Incline Press",3,50,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Reverse Grip Lat Pulldown",1,130,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Reverse Grip Lat Pulldown",2,145,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Reverse Grip Lat Pulldown",3,130,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Seated Row (Custom)",1,57.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Seated Row (Custom)",2,57.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Seated Row (Custom)",3,57.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Pectoral Fly (Custom)",1,160,12,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Pectoral Fly (Custom)",2,160,12,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Pectoral Fly (Custom)",3,160,12,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Shoulder Raise Complex",1,20,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Shoulder Raise Complex",2,20,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Shoulder Raise Complex",3,20,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Triceps Extension",1,52.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Triceps Extension",2,57.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Triceps Extension",3,57.5,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Bicep Curl (Dumbbell)",1,35,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Bicep Curl (Dumbbell)",2,35,10,0,0,"",""
2016-02-18 07:39:25,"Upper 2","Bicep Curl (Dumbbell)",3,35,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bench Press (Barbell)",1,155,5,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bench Press (Barbell)",2,155,5,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bench Press (Barbell)",3,185,5,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bench Press (Barbell)",4,185,5,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bench Press (Barbell)",5,185,5,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Upright Row (Dumbbell)",1,40,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Upright Row (Dumbbell)",2,40,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Upright Row (Dumbbell)",3,40,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Overhead Press (Dumbbell)",1,40,8,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Overhead Press (Dumbbell)",2,40,8,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Overhead Press (Dumbbell)",3,40,8,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Overhead Press (Dumbbell)",4,40,8,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lat Pulldown (Custom)",1,130,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lat Pulldown (Custom)",2,130,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lat Pulldown (Custom)",3,130,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lateral Raise (Custom)",1,20,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lateral Raise (Custom)",2,20,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Lateral Raise (Custom)",3,20,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Triceps Extension",1,57.5,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Triceps Extension",2,57.5,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Triceps Extension",3,57.5,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bicep Curl (Dumbbell)",1,35,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bicep Curl (Dumbbell)",2,35,10,0,0,"",""
2016-02-21 11:31:44,"Upper 1","Bicep Curl (Dumbbell)",3,35,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Bodyweight)",1,0,12,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Bodyweight)",2,0,12,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Barbell)",1,185,5,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Barbell)",2,225,5,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Barbell)",3,225,5,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Squat (Barbell)",4,275,5,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Romanian Deadlift (Barbell)",1,185,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Romanian Deadlift (Barbell)",2,185,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Romanian Deadlift (Barbell)",3,185,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Bulgarian Split Squat (Custom)",1,0,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Bulgarian Split Squat (Custom)",2,0,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Bulgarian Split Squat (Custom)",3,0,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Leg Extension (Custom)",1,170,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Leg Extension (Custom)",2,170,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Leg Extension (Custom)",3,170,10,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Calf Raises",1,220,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Calf Raises",2,220,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Calf Raises",3,220,8,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Crunch",1,150,12,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Crunch",2,150,12,0,0,"",""
2016-02-22 06:44:36,"Lower 1","Crunch",3,190,12,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Incline Press",1,50,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Incline Press",2,50,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Incline Press",3,50,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Reverse Grip Lat Pulldown",1,130,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Reverse Grip Lat Pulldown",2,130,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Reverse Grip Lat Pulldown",3,130,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Seated Row (Custom)",1,57.5,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Seated Row (Custom)",2,57.5,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Seated Row (Custom)",3,57.5,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Pectoral Fly (Custom)",1,160,12,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Pectoral Fly (Custom)",2,160,12,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Pectoral Fly (Custom)",3,160,12,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Shoulder Raise Complex",1,20,10,0,0,"",""
2016-02-24 06:17:51,"Upper 2","Shoulder Raise Complex",2,20,10,0,0,"",""
